subject;trial;setSize;setSize.f;target;error;sdt;rTime
1;171;6;6;Present;No;H;481
1;172;18;18;Absent;No;CR;638
1;173;18;18;Absent;No;CR;710
1;174;12;12;Present;No;H;768
1;175;18;18;Present;No;H;535
1;176;18;18;Absent;No;CR;527
1;177;12;12;Present;No;H;495
1;178;12;12;Absent;No;CR;576
1;179;3;3;Absent;No;CR;525
1;180;6;6;Present;No;H;689
1;181;18;18;Absent;No;CR;637
1;182;6;6;Present;No;H;505
1;183;6;6;Present;No;H;385
1;184;18;18;Absent;No;CR;670
1;185;6;6;Absent;No;CR;465
1;186;3;3;Present;No;H;445
1;187;3;3;Present;No;H;381
1;188;3;3;Present;No;H;325
1;189;18;18;Present;No;H;382
1;190;12;12;Absent;No;CR;752
1;191;6;6;Present;No;H;569
1;192;18;18;Absent;No;CR;589
1;193;18;18;Present;No;H;495
1;194;12;12;Present;No;H;488
1;195;12;12;Absent;No;CR;599
1;196;3;3;Absent;No;CR;524
1;197;3;3;Present;No;H;454
1;198;12;12;Present;No;H;454
1;199;12;12;Present;Yes;M;655
1;200;6;6;Absent;No;CR;1009
1;201;12;12;Absent;No;CR;559
1;202;12;12;Absent;No;CR;592
1;203;12;12;Absent;No;CR;479
1;204;3;3;Absent;No;CR;534
1;205;12;12;Present;No;H;439
1;206;3;3;Absent;No;CR;476
1;207;3;3;Present;No;H;587
1;208;3;3;Present;No;H;485
1;209;18;18;Present;No;H;478
1;210;12;12;Absent;No;CR;567
1;211;6;6;Present;No;H;440
1;212;6;6;Present;No;H;424
1;213;6;6;Absent;No;CR;624
1;214;6;6;Absent;No;CR;465
1;215;12;12;Absent;No;CR;464
1;216;6;6;Present;No;H;457
1;217;12;12;Present;No;H;536
1;218;18;18;Absent;No;CR;470
1;219;3;3;Present;No;H;525
1;220;18;18;Present;No;H;534
1;221;3;3;Absent;No;CR;549
1;222;3;3;Absent;No;CR;525
1;223;3;3;Absent;No;CR;509
1;224;18;18;Absent;No;CR;501
1;225;18;18;Absent;No;CR;526
1;226;3;3;Present;No;H;445
1;227;6;6;Present;No;H;433
1;228;18;18;Present;No;H;567
1;229;18;18;Absent;No;CR;526
1;230;18;18;Absent;No;CR;550
1;231;12;12;Absent;No;CR;447
1;232;12;12;Absent;No;CR;487
1;233;3;3;Present;No;H;446
1;234;12;12;Absent;No;CR;471
1;235;12;12;Present;No;H;471
1;236;3;3;Present;No;H;406
1;237;6;6;Absent;No;CR;521
1;238;3;3;Present;No;H;581
1;239;3;3;Present;No;H;421
1;240;18;18;Absent;No;CR;702
1;241;3;3;Absent;No;CR;589
1;242;18;18;Absent;No;CR;455
1;243;3;3;Present;No;H;461
1;244;6;6;Present;No;H;521
1;245;18;18;Present;No;H;582
1;246;6;6;Present;No;H;337
1;247;6;6;Absent;No;CR;505
1;248;3;3;Present;No;H;454
1;249;18;18;Present;No;H;414
1;250;12;12;Present;No;H;608
1;251;3;3;Present;No;H;365
1;252;3;3;Present;No;H;414
1;253;6;6;Absent;No;CR;489
1;254;3;3;Present;No;H;381
1;255;3;3;Absent;No;CR;526
1;256;18;18;Present;No;H;454
1;257;6;6;Absent;No;CR;560
1;258;6;6;Absent;No;CR;449
1;259;3;3;Present;No;H;293
1;260;3;3;Absent;No;CR;398
1;261;3;3;Present;No;H;374
1;262;3;3;Present;No;H;379
1;263;12;12;Absent;No;CR;712
1;264;3;3;Absent;No;CR;453
1;265;12;12;Present;No;H;712
1;266;6;6;Absent;No;CR;505
1;267;18;18;Absent;No;CR;766
1;268;3;3;Absent;No;CR;445
1;269;12;12;Absent;No;CR;487
1;270;12;12;Present;No;H;416
1;271;3;3;Absent;No;CR;453
1;272;6;6;Present;No;H;393
1;273;18;18;Absent;No;CR;501
1;274;3;3;Absent;No;CR;461
1;275;12;12;Absent;No;CR;464
1;276;18;18;Absent;No;CR;463
1;277;18;18;Present;No;H;598
1;278;12;12;Absent;No;CR;455
1;279;18;18;Absent;No;CR;462
1;280;18;18;Absent;No;CR;518
1;281;3;3;Absent;No;CR;430
1;282;3;3;Absent;No;CR;349
1;283;18;18;Absent;No;CR;486
1;284;12;12;Absent;No;CR;416
1;285;12;12;Present;No;H;558
1;286;12;12;Present;No;H;447
1;287;18;18;Absent;No;CR;518
1;288;6;6;Absent;No;CR;432
1;289;6;6;Present;No;H;456
1;290;6;6;Present;No;H;377
1;291;6;6;Absent;No;CR;752
1;292;12;12;Absent;No;CR;615
1;293;3;3;Absent;No;CR;502
1;294;18;18;Present;No;H;486
1;295;6;6;Present;No;H;441
1;296;3;3;Present;No;H;733
1;297;6;6;Absent;No;CR;480
1;298;18;18;Absent;No;CR;662
1;299;3;3;Present;No;H;605
1;300;12;12;Absent;No;CR;2783
1;1;6;6;Absent;No;CR;552
1;2;18;18;Absent;No;CR;669
1;3;12;12;Absent;No;CR;532
1;4;12;12;Absent;No;CR;516
1;5;18;18;Present;No;H;459
1;6;3;3;Absent;No;CR;501
1;7;12;12;Absent;No;CR;531
1;8;3;3;Present;No;H;396
1;9;18;18;Present;No;H;739
1;10;18;18;Present;No;H;602
1;11;3;3;Present;No;H;487
1;12;6;6;Present;No;H;394
1;13;12;12;Absent;No;CR;771
1;14;6;6;Absent;No;CR;666
1;15;3;3;Present;No;H;542
1;16;18;18;Present;No;H;555
1;17;3;3;Present;No;H;509
1;18;12;12;Present;No;H;450
1;19;18;18;Absent;No;CR;747
1;20;12;12;Absent;No;CR;546
1;21;18;18;Absent;No;CR;665
1;22;6;6;Present;No;H;521
1;23;3;3;Absent;No;CR;638
1;24;6;6;Present;No;H;497
1;25;3;3;Present;No;H;469
1;26;12;12;Present;No;H;440
1;27;12;12;Present;No;H;490
1;28;12;12;Absent;No;CR;681
1;29;18;18;Absent;No;CR;529
1;30;12;12;Absent;No;CR;489
1;31;6;6;Absent;No;CR;417
1;32;12;12;Present;No;H;417
1;33;6;6;Absent;No;CR;441
1;34;18;18;Absent;No;CR;496
1;35;3;3;Present;No;H;461
1;36;18;18;Present;No;H;432
1;37;18;18;Absent;No;CR;544
1;38;3;3;Present;No;H;381
1;39;6;6;Present;No;H;441
1;40;18;18;Absent;No;CR;551
1;41;6;6;Present;No;H;433
1;42;18;18;Absent;No;CR;549
1;43;3;3;Absent;No;CR;436
1;44;3;3;Present;Yes;M;357
1;45;18;18;Absent;No;CR;845
1;46;18;18;Present;No;H;318
1;47;6;6;Present;No;H;424
1;48;6;6;Present;No;H;359
1;49;12;12;Absent;No;CR;654
1;50;12;12;Present;No;H;599
1;51;18;18;Present;No;H;381
1;52;12;12;Absent;No;CR;662
1;53;6;6;Absent;No;CR;496
1;54;6;6;Present;No;H;448
1;55;18;18;Absent;No;CR;614
1;56;3;3;Absent;No;CR;460
1;57;18;18;Absent;No;CR;613
1;58;18;18;Present;No;H;797
1;59;3;3;Absent;No;CR;525
1;60;12;12;Absent;No;CR;518
1;61;3;3;Absent;No;CR;501
1;62;3;3;Present;No;H;444
1;63;3;3;Present;No;H;484
1;64;6;6;Absent;No;CR;495
1;65;18;18;Absent;No;CR;502
1;66;18;18;Absent;No;CR;430
1;67;6;6;Present;Yes;M;400
1;68;18;18;Present;No;H;541
1;69;12;12;Absent;No;CR;647
1;70;18;18;Present;No;H;517
1;71;12;12;Absent;No;CR;750
1;72;6;6;Absent;No;CR;536
1;73;18;18;Present;No;H;406
1;74;3;3;Present;No;H;420
1;75;12;12;Present;No;H;406
1;76;18;18;Absent;No;CR;542
1;77;18;18;Absent;No;CR;861
1;78;3;3;Absent;No;CR;516
1;79;6;6;Present;No;H;544
1;80;6;6;Absent;No;CR;640
1;81;3;3;Absent;No;CR;581
1;82;6;6;Present;No;H;431
1;83;12;12;Absent;No;CR;534
1;84;3;3;Absent;No;CR;405
1;85;6;6;Present;No;H;408
1;86;12;12;Present;No;H;550
1;87;12;12;Present;No;H;583
1;88;3;3;Absent;No;CR;748
1;89;6;6;Absent;No;CR;480
1;90;12;12;Present;No;H;455
1;91;6;6;Present;No;H;496
1;92;3;3;Present;No;H;429
1;93;18;18;Absent;No;CR;478
1;94;6;6;Absent;No;CR;456
1;95;18;18;Present;No;H;517
1;96;3;3;Absent;No;CR;436
1;97;18;18;Present;No;H;517
1;98;18;18;Present;No;H;614
1;99;3;3;Absent;No;CR;549
1;100;12;12;Present;No;H;423
1;101;18;18;Absent;No;CR;581
1;102;6;6;Absent;No;CR;480
1;103;18;18;Present;No;H;494
1;104;12;12;Absent;No;CR;599
1;105;3;3;Present;No;H;428
1;106;3;3;Absent;No;CR;820
1;107;18;18;Absent;No;CR;533
1;108;3;3;Present;No;H;452
1;109;12;12;Absent;No;CR;503
1;110;3;3;Present;No;H;565
1;111;18;18;Absent;No;CR;492
1;112;3;3;Present;No;H;372
1;113;12;12;Present;No;H;462
1;114;3;3;Present;No;H;453
1;115;3;3;Present;No;H;428
1;116;6;6;Absent;No;CR;799
1;117;18;18;Absent;No;CR;525
1;118;3;3;Absent;No;CR;580
1;119;6;6;Absent;No;CR;464
1;120;12;12;Present;No;H;558
1;121;18;18;Absent;No;CR;574
1;122;3;3;Present;No;H;468
1;123;3;3;Absent;No;CR;437
1;124;18;18;Absent;No;CR;581
1;125;12;12;Absent;No;CR;510
1;126;12;12;Absent;No;CR;463
1;127;18;18;Absent;No;CR;661
1;128;6;6;Present;No;H;576
1;129;18;18;Absent;No;CR;590
1;130;18;18;Absent;No;CR;461
1;131;6;6;Present;No;H;423
1;132;3;3;Present;No;H;492
1;133;12;12;Present;No;H;567
1;134;6;6;Present;No;H;416
1;135;3;3;Absent;No;CR;540
1;136;3;3;Present;No;H;492
1;137;12;12;Present;No;H;503
1;138;18;18;Absent;No;CR;829
1;139;12;12;Absent;No;CR;685
1;140;12;12;Present;No;H;605
1;141;6;6;Present;No;H;512
1;142;12;12;Present;No;H;454
1;143;12;12;Present;No;H;519
1;144;12;12;Present;No;H;550
1;145;12;12;Absent;No;CR;607
1;146;3;3;Absent;No;CR;445
1;147;6;6;Absent;No;CR;591
1;148;3;3;Present;No;H;492
1;149;18;18;Absent;No;CR;533
1;150;18;18;Present;No;H;501
1;151;18;18;Present;No;H;790
1;152;18;18;Present;No;H;582
1;153;6;6;Present;No;H;487
1;154;3;3;Absent;No;CR;572
1;155;18;18;Present;No;H;518
1;156;12;12;Absent;No;CR;566
1;157;12;12;Present;No;H;471
1;158;3;3;Absent;No;CR;509
1;159;3;3;Present;No;H;403
1;160;6;6;Absent;No;CR;480
1;161;18;18;Present;No;H;862
1;162;6;6;Present;No;H;472
1;163;3;3;Absent;No;CR;524
1;164;6;6;Absent;No;CR;583
1;165;6;6;Present;No;H;472
1;166;12;12;Absent;No;CR;654
1;167;12;12;Present;No;H;519
1;168;3;3;Absent;No;CR;508
1;169;12;12;Absent;No;CR;599
1;170;12;12;Absent;No;CR;454
1;171;3;3;Absent;No;CR;429
1;172;18;18;Present;No;H;478
1;173;6;6;Present;No;H;440
1;174;3;3;Present;No;H;445
1;175;3;3;Absent;No;CR;517
1;176;12;12;Present;No;H;503
1;177;18;18;Present;No;H;565
1;178;3;3;Absent;No;CR;563
1;179;6;6;Present;No;H;528
1;180;6;6;Present;No;H;384
1;181;12;12;Present;No;H;502
1;182;6;6;Absent;No;CR;608
1;183;12;12;Absent;No;CR;630
1;184;6;6;Absent;No;CR;768
1;185;6;6;Present;No;H;576
1;186;6;6;Absent;No;CR;536
1;187;3;3;Absent;No;CR;508
1;188;12;12;Present;No;H;439
1;189;3;3;Absent;No;CR;1397
1;190;18;18;Present;No;H;447
1;191;6;6;Absent;No;CR;512
1;192;18;18;Present;No;H;542
1;193;12;12;Absent;No;CR;575
1;194;6;6;Present;No;H;448
1;195;3;3;Present;No;H;1853
1;196;6;6;Present;No;H;440
1;197;3;3;Absent;No;CR;548
1;198;18;18;Present;No;H;414
1;199;18;18;Absent;No;CR;549
1;200;18;18;Present;No;H;429
1;201;12;12;Present;No;H;686
1;202;6;6;Present;No;H;439
1;203;3;3;Present;No;H;341
1;204;3;3;Absent;No;CR;525
1;205;12;12;Present;No;H;462
1;206;18;18;Absent;No;CR;534
1;207;12;12;Absent;No;CR;559
1;208;6;6;Present;No;H;448
1;209;3;3;Present;No;H;388
1;210;6;6;Present;No;H;432
1;211;3;3;Absent;No;CR;461
1;212;18;18;Present;No;H;421
1;213;6;6;Absent;No;CR;488
1;214;6;6;Present;No;H;456
1;215;6;6;Absent;No;CR;568
1;216;3;3;Absent;No;CR;436
1;217;6;6;Present;No;H;512
1;218;12;12;Present;No;H;439
1;219;12;12;Absent;No;CR;479
1;220;18;18;Present;No;H;358
1;221;6;6;Present;No;H;440
1;222;6;6;Present;No;H;488
1;223;3;3;Present;No;H;396
1;224;6;6;Present;No;H;361
1;225;6;6;Present;No;H;688
1;226;12;12;Absent;No;CR;551
1;227;3;3;Absent;No;CR;547
1;228;12;12;Absent;No;CR;414
1;229;6;6;Present;No;H;456
1;230;12;12;Present;No;H;487
1;231;18;18;Absent;No;CR;462
1;232;3;3;Absent;No;CR;404
1;233;18;18;Absent;No;CR;494
1;234;3;3;Absent;No;CR;372
1;235;12;12;Present;No;H;639
1;236;12;12;Absent;No;CR;470
1;237;3;3;Present;No;H;517
1;238;3;3;Absent;No;CR;412
1;239;12;12;Absent;No;CR;446
1;240;3;3;Present;No;H;428
1;241;18;18;Absent;No;CR;461
1;242;3;3;Present;No;H;468
1;243;18;18;Absent;No;CR;486
1;244;6;6;Present;No;H;720
1;245;3;3;Present;No;H;444
1;246;3;3;Present;No;H;396
1;247;18;18;Present;No;H;381
1;248;18;18;Present;No;H;389
1;249;6;6;Absent;No;CR;543
1;250;12;12;Present;No;H;742
1;251;6;6;Absent;Yes;FA;487
1;252;6;6;Absent;No;CR;815
1;253;12;12;Present;No;H;790
1;254;12;12;Present;No;H;463
1;255;12;12;Present;No;H;383
1;256;18;18;Present;No;H;382
1;257;12;12;Present;No;H;559
1;258;12;12;Absent;No;CR;742
1;259;12;12;Absent;No;CR;631
1;260;3;3;Present;No;H;444
1;261;12;12;Absent;No;CR;503
1;262;6;6;Absent;No;CR;488
1;263;6;6;Present;No;H;488
1;264;12;12;Absent;No;CR;583
1;265;18;18;Absent;No;CR;790
1;266;12;12;Absent;No;CR;646
1;267;3;3;Present;No;H;493
1;268;18;18;Present;No;H;821
1;269;18;18;Present;No;H;494
1;270;6;6;Present;No;H;424
1;271;18;18;Present;No;H;453
1;272;6;6;Absent;No;CR;551
1;273;12;12;Present;No;H;358
1;274;12;12;Absent;No;CR;590
1;275;18;18;Absent;No;CR;622
1;276;12;12;Absent;No;CR;479
1;277;3;3;Absent;No;CR;388
1;278;6;6;Present;No;H;496
1;279;18;18;Present;No;H;533
1;280;18;18;Present;No;H;765
1;281;3;3;Present;No;H;420
1;282;12;12;Absent;No;CR;1103
1;283;18;18;Absent;No;CR;693
1;284;18;18;Absent;No;CR;469
1;285;12;12;Absent;No;CR;439
1;286;3;3;Absent;No;CR;452
1;287;3;3;Present;No;H;517
1;288;12;12;Present;No;H;535
1;289;6;6;Absent;No;CR;494
1;290;12;12;Present;No;H;487
1;291;12;12;Present;No;H;486
1;292;12;12;Absent;No;CR;591
1;293;6;6;Absent;No;CR;592
1;294;12;12;Present;No;H;479
1;295;12;12;Present;No;H;607
1;296;18;18;Absent;No;CR;622
1;297;18;18;Present;No;H;541
1;298;12;12;Absent;No;CR;670
1;299;18;18;Present;No;H;790
1;300;6;6;Absent;No;CR;615
1;1;3;3;Absent;No;CR;465
1;2;3;3;Present;No;H;469
1;3;18;18;Present;No;H;582
1;4;6;6;Present;No;H;379
1;5;6;6;Present;No;H;299
1;6;18;18;Absent;No;CR;741
1;7;6;6;Present;No;H;602
1;8;18;18;Absent;No;CR;613
1;9;6;6;Absent;No;CR;571
1;10;6;6;Present;No;H;475
1;11;18;18;Present;No;H;581
1;12;3;3;Present;No;H;398
1;13;3;3;Absent;No;CR;494
1;14;18;18;Present;No;H;394
1;15;18;18;Present;No;H;482
1;16;12;12;Absent;No;CR;555
1;17;12;12;Absent;No;CR;507
1;18;3;3;Absent;No;CR;397
1;19;12;12;Absent;No;CR;459
1;20;12;12;Absent;No;CR;418
1;21;18;18;Present;Yes;M;539
1;22;6;6;Present;No;H;393
1;23;18;18;Absent;No;CR;747
1;24;6;6;Present;No;H;426
1;25;3;3;Present;No;H;478
1;26;6;6;Absent;No;CR;569
1;27;6;6;Absent;No;CR;545
1;28;18;18;Present;No;H;681
1;29;3;3;Present;No;H;454
1;30;3;3;Absent;No;CR;469
1;31;6;6;Present;No;H;529
1;32;3;3;Absent;No;CR;454
1;33;12;12;Present;No;H;465
1;34;3;3;Absent;No;CR;421
1;35;12;12;Present;No;H;360
1;36;12;12;Present;No;H;488
1;37;18;18;Absent;No;CR;944
1;38;18;18;Absent;No;CR;527
1;39;3;3;Absent;No;CR;452
1;40;18;18;Present;No;H;591
1;41;6;6;Present;No;H;432
1;42;6;6;Absent;No;CR;512
1;43;18;18;Present;No;H;510
1;44;6;6;Present;No;H;393
1;45;18;18;Present;No;H;382
1;46;18;18;Present;No;H;342
1;47;12;12;Absent;No;CR;670
1;48;12;12;Present;No;H;551
1;49;6;6;Present;No;H;408
1;50;18;18;Present;No;H;518
1;51;18;18;Absent;No;CR;669
1;52;6;6;Present;No;H;455
1;53;6;6;Absent;No;CR;544
1;54;12;12;Absent;No;CR;599
1;55;3;3;Absent;No;CR;396
1;56;3;3;Absent;No;CR;420
1;57;12;12;Absent;No;CR;454
1;58;12;12;Present;No;H;495
1;59;18;18;Present;No;H;494
1;60;3;3;Absent;No;CR;589
1;61;18;18;Present;No;H;614
1;62;18;18;Present;No;H;430
1;63;18;18;Absent;No;CR;605
1;64;3;3;Present;No;H;403
1;65;18;18;Present;No;H;430
1;66;6;6;Absent;No;CR;520
1;67;3;3;Present;No;H;444
1;68;6;6;Present;No;H;423
1;69;12;12;Absent;No;CR;550
1;70;18;18;Absent;No;CR;477
1;71;3;3;Absent;No;CR;452
1;72;6;6;Absent;No;CR;376
1;73;3;3;Present;No;H;461
1;74;18;18;Present;No;H;589
1;75;3;3;Present;No;H;500
1;76;6;6;Absent;No;CR;520
1;77;12;12;Present;No;H;319
1;78;6;6;Absent;No;CR;496
1;79;3;3;Present;No;H;396
1;80;6;6;Present;No;H;448
1;81;6;6;Absent;No;CR;504
1;82;3;3;Absent;No;CR;445
1;83;3;3;Absent;No;CR;404
1;84;3;3;Absent;No;CR;340
1;85;3;3;Absent;No;CR;372
1;86;6;6;Present;No;H;464
1;87;6;6;Absent;No;CR;583
1;88;6;6;Present;No;H;448
1;89;3;3;Present;No;H;492
1;90;6;6;Absent;No;CR;480
1;91;18;18;Absent;No;CR;613
1;92;12;12;Present;No;H;415
1;93;18;18;Present;No;H;606
1;94;3;3;Present;No;H;389
1;95;6;6;Present;No;H;392
1;96;6;6;Absent;No;CR;512
1;97;18;18;Absent;No;CR;661
1;98;6;6;Present;No;H;456
1;99;6;6;Absent;No;CR;441
1;100;6;6;Present;No;H;408
1;101;3;3;Present;No;H;380
1;102;18;18;Present;No;H;397
1;103;12;12;Present;No;H;431
1;104;12;12;Present;No;H;574
1;105;6;6;Present;No;H;360
1;106;6;6;Absent;No;CR;504
1;107;12;12;Present;No;H;471
1;108;3;3;Present;No;H;381
1;109;18;18;Present;No;H;414
1;110;12;12;Present;No;H;422
1;111;3;3;Present;No;H;452
1;112;3;3;Present;No;H;404
1;113;3;3;Present;No;H;333
1;114;6;6;Absent;No;CR;584
1;115;12;12;Present;No;H;535
1;116;12;12;Absent;No;CR;511
1;117;12;12;Absent;No;CR;639
1;118;6;6;Present;No;H;392
1;119;6;6;Present;No;H;496
1;120;6;6;Absent;No;CR;536
1;121;12;12;Absent;No;CR;623
1;122;6;6;Present;No;H;424
1;123;12;12;Absent;No;CR;551
1;124;3;3;Absent;No;CR;669
1;125;18;18;Absent;No;CR;462
1;126;3;3;Absent;No;CR;557
1;127;12;12;Present;No;H;479
1;128;3;3;Absent;No;CR;501
1;129;12;12;Absent;No;CR;471
1;130;12;12;Absent;No;CR;471
1;131;6;6;Present;No;H;520
1;132;18;18;Present;No;H;574
1;133;6;6;Absent;No;CR;584
1;134;3;3;Present;No;H;429
1;135;6;6;Absent;No;CR;704
1;136;6;6;Present;No;H;440
1;137;3;3;Present;No;H;597
1;138;3;3;Present;No;H;405
1;139;12;12;Present;No;H;503
1;140;12;12;Present;No;H;399
1;141;6;6;Absent;No;CR;663
1;142;12;12;Absent;No;CR;726
1;143;6;6;Absent;No;CR;471
1;144;12;12;Absent;No;CR;487
1;145;12;12;Absent;No;CR;440
1;146;3;3;Absent;No;CR;357
1;147;12;12;Present;No;H;439
1;148;6;6;Absent;No;CR;400
1;149;18;18;Absent;No;CR;445
1;150;6;6;Present;No;H;399
1;151;6;6;Absent;No;CR;585
1;152;12;12;Present;No;H;589
1;153;12;12;Absent;No;CR;479
1;154;3;3;Absent;No;CR;444
1;155;6;6;Absent;No;CR;416
1;156;6;6;Present;No;H;464
1;157;3;3;Absent;Yes;FA;484
1;158;12;12;Absent;No;CR;606
1;159;18;18;Present;No;H;389
1;160;12;12;Present;No;H;407
1;161;6;6;Absent;No;CR;448
1;162;12;12;Absent;No;CR;535
1;163;12;12;Absent;No;CR;447
1;164;3;3;Present;No;H;532
1;165;3;3;Present;No;H;460
1;166;12;12;Absent;No;CR;503
1;167;3;3;Present;No;H;372
1;168;12;12;Present;No;H;471
1;169;12;12;Present;No;H;527
1;170;6;6;Present;No;H;464
1;171;18;18;Present;No;H;445
1;172;6;6;Present;No;H;448
1;173;3;3;Present;No;H;357
1;174;6;6;Present;No;H;376
1;175;18;18;Present;No;H;646
1;176;3;3;Present;No;H;397
1;177;18;18;Absent;No;CR;709
1;178;6;6;Absent;No;CR;520
1;179;6;6;Present;No;H;416
1;180;3;3;Present;No;H;349
1;181;18;18;Absent;No;CR;516
1;182;3;3;Present;No;H;428
1;183;12;12;Present;No;H;455
1;184;18;18;Absent;No;CR;542
1;185;12;12;Present;No;H;399
1;186;6;6;Absent;No;CR;592
1;187;18;18;Absent;No;CR;550
1;188;18;18;Present;No;H;614
1;189;6;6;Absent;No;CR;488
1;190;12;12;Absent;No;CR;543
1;191;12;12;Absent;No;CR;502
1;192;12;12;Absent;No;CR;375
1;193;3;3;Present;No;H;492
1;194;6;6;Absent;No;CR;472
1;195;3;3;Present;No;H;532
1;196;3;3;Absent;No;CR;492
1;197;18;18;Absent;No;CR;598
1;198;6;6;Present;No;H;415
1;199;6;6;Present;No;H;376
1;200;6;6;Absent;No;CR;448
1;201;6;6;Present;No;H;344
1;202;6;6;Absent;No;CR;440
1;203;18;18;Absent;No;CR;518
1;204;3;3;Present;No;H;499
1;205;12;12;Absent;No;CR;486
1;206;6;6;Present;No;H;456
1;207;12;12;Present;No;H;663
1;208;6;6;Absent;No;CR;432
1;209;18;18;Absent;No;CR;558
1;210;18;18;Present;No;H;549
1;211;3;3;Absent;No;CR;428
1;212;18;18;Present;Yes;M;429
1;213;12;12;Absent;No;CR;415
1;214;6;6;Present;No;H;447
1;215;12;12;Present;No;H;431
1;216;3;3;Absent;Yes;FA;469
1;217;12;12;Present;No;H;742
1;218;12;12;Present;No;H;423
1;219;18;18;Absent;No;CR;590
1;220;18;18;Present;No;H;454
1;221;12;12;Present;No;H;487
1;222;3;3;Absent;No;CR;516
1;223;6;6;Absent;No;CR;544
1;224;18;18;Present;No;H;470
1;225;6;6;Absent;No;CR;545
1;226;3;3;Absent;No;CR;403
1;227;12;12;Absent;No;CR;478
1;228;6;6;Present;No;H;487
1;229;12;12;Present;No;H;455
1;230;6;6;Absent;No;CR;488
1;231;6;6;Present;No;H;448
1;232;6;6;Absent;No;CR;449
1;233;3;3;Absent;No;CR;436
1;234;3;3;Present;No;H;412
1;235;3;3;Absent;No;CR;413
1;236;6;6;Absent;No;CR;487
1;237;18;18;Absent;No;CR;397
1;238;3;3;Present;No;H;445
1;239;12;12;Absent;No;CR;486
1;240;12;12;Present;No;H;543
1;241;18;18;Absent;No;CR;534
1;242;18;18;Absent;No;CR;541
1;243;6;6;Absent;No;CR;472
1;244;18;18;Absent;No;CR;518
1;245;12;12;Absent;No;CR;511
1;246;12;12;Absent;No;CR;439
1;247;18;18;Absent;No;CR;429
1;248;18;18;Present;No;H;748
1;249;18;18;Absent;No;CR;445
1;250;12;12;Absent;No;CR;559
1;251;12;12;Present;No;H;462
1;252;6;6;Absent;No;CR;624
1;253;18;18;Absent;No;CR;510
1;254;3;3;Present;No;H;436
1;255;6;6;Present;No;H;464
1;256;3;3;Absent;No;CR;437
1;257;18;18;Present;No;H;526
1;258;12;12;Present;No;H;455
1;259;12;12;Absent;No;CR;511
1;260;3;3;Absent;No;CR;541
1;261;3;3;Present;No;H;716
1;262;18;18;Absent;No;CR;748
1;263;3;3;Present;No;H;501
1;264;6;6;Absent;No;CR;584
1;265;12;12;Present;No;H;399
1;266;18;18;Absent;No;CR;757
1;267;12;12;Present;No;H;623
1;268;6;6;Absent;No;CR;504
1;269;12;12;Present;No;H;407
1;270;12;12;Present;No;H;535
1;271;6;6;Present;No;H;368
1;272;12;12;Absent;No;CR;495
1;273;18;18;Present;No;H;598
1;274;3;3;Absent;No;CR;485
1;275;3;3;Absent;No;CR;532
1;276;12;12;Present;No;H;455
1;277;12;12;Present;No;H;415
1;278;18;18;Present;No;H;373
1;279;6;6;Present;No;H;440
1;280;12;12;Absent;No;CR;615
1;281;6;6;Present;No;H;584
1;282;18;18;Present;No;H;478
1;283;12;12;Present;No;H;471
1;284;6;6;Absent;No;CR;624
1;285;6;6;Present;No;H;600
1;286;18;18;Present;No;H;494
1;287;18;18;Absent;No;CR;582
1;288;6;6;Absent;No;CR;464
1;289;6;6;Present;Yes;M;447
1;290;3;3;Present;No;H;396
1;291;18;18;Absent;No;CR;670
1;292;18;18;Absent;No;CR;573
1;293;18;18;Present;No;H;638
1;294;18;18;Present;No;H;781
1;295;6;6;Present;No;H;640
1;296;3;3;Present;No;H;421
1;297;6;6;Absent;No;CR;551
1;298;12;12;Absent;No;CR;663
1;299;6;6;Absent;No;CR;488
1;300;12;12;Present;No;H;495
1;1;12;12;Present;No;H;836
1;2;3;3;Absent;No;CR;613
1;3;12;12;Present;No;H;423
1;4;12;12;Absent;No;CR;627
1;5;6;6;Absent;No;CR;468
1;6;6;6;Absent;No;CR;500
1;7;3;3;Present;No;H;481
1;8;18;18;Present;No;H;779
1;9;6;6;Absent;No;CR;536
1;10;6;6;Absent;No;CR;579
1;11;18;18;Present;No;H;689
1;12;3;3;Present;No;H;503
1;13;12;12;Absent;No;CR;1284
1;14;6;6;Absent;No;CR;600
1;15;12;12;Absent;No;CR;555
1;16;3;3;Absent;No;CR;501
1;17;6;6;Present;No;H;496
1;18;12;12;Present;No;H;731
1;19;3;3;Present;No;H;453
1;20;3;3;Present;No;H;431
1;21;3;3;Absent;No;CR;454
1;22;18;18;Present;Yes;M;841
1;23;6;6;Absent;No;CR;802
1;24;12;12;Absent;No;CR;980
1;25;6;6;Present;No;H;599
1;26;6;6;Present;No;H;555
1;27;12;12;Present;No;H;754
1;28;6;6;Present;No;H;804
1;29;6;6;Present;No;H;509
1;30;3;3;Present;No;H;457
1;31;6;6;Present;No;H;656
1;32;12;12;Absent;No;CR;798
1;33;18;18;Absent;No;CR;659
1;34;3;3;Absent;No;CR;635
1;35;3;3;Absent;No;CR;511
1;36;6;6;Present;No;H;611
1;37;18;18;Present;No;H;762
1;38;6;6;Absent;No;CR;486
1;39;18;18;Absent;No;CR;714
1;40;3;3;Absent;No;CR;534
1;41;18;18;Absent;No;CR;583
1;42;12;12;Present;No;H;437
1;43;12;12;Present;No;H;695
1;44;12;12;Absent;No;CR;721
1;45;12;12;Absent;No;CR;1303
